,뉴스제목,주가변동
12327,증시요약(8) - 기술적 분석 특징주 B(코스피),1
12328,오후장 기술적 분석 특징주 B(코스피),1
12329,오전장 기술적 분석 특징주 A(코스피),1
12330,오전장 기술적 분석 특징주 A(코스닥),1
12331,뉴욕증시 마감시황,1
12332,오후장 기술적 분석 특징주 A(코스피),1
12333,미국 주요기업 주가등락률(마감),1
12334,외국인/기관 연속 순매수일 상위 20종목(코스닥),1
12335,오전장 기술적 분석 특징주 A(코스피),1
12336,미국 주요 ETF 등락률,1
12337,오전장 기술적 분석 특징주 B(코스닥),1
12338,오후장 기술적 분석 특징주 A(코스닥),1
12339,미국시장 테마시황,1
12340,(영상)고유가 기조에 대한항공·아시아나 5월 유류할증료 역대 최고’,1
12341,코스닥 하락률 상위 50종목,1
12342,외국인/기관 연속 순매도일 상위 20종목(코스닥),1
12343,오전장 기술적 분석 특징주 A(코스닥),1
12344,코스피 하락률 상위 50종목,1
12345,오전장 기술적 분석 특징주 B(코스피),1
12346,코스닥 상승률 상위 50종목,1
12347,코스닥 하락률 상위 50종목,1
12348,장마감 후 주요 종목 공시,1
12349,국내외 주요 마감지수,1
12350,코스닥 상승률 상위 50종목,1
12351,오전장 기술적 분석 특징주 B(코스피),1
12352,코스닥 하락률 상위 50종목,1
12353,외국인/기관 연속 순매도일 상위 20종목(코스피),1
12354,코스피 상승률 상위 50종목,1
12355,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
12356,코스피 하락률 상위 50종목,1
12357,신용비율 상위 종목,1
12358,코스피 하락률 상위 50종목,1
12359,"코스피 기관 순매수,도 상위20종목",1
12360,오후장 특징주★(코스닥),1
12361,국내 환율 마감시황,1
12362,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
12363,국내 채권금리 동향(마감),1
12364,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
12365,증시요약(7) - 기술적 분석 특징주 A(코스피),1
12366,오후장 기술적 분석 특징주 B(코스닥),1
12367,증시요약(5) - 특징 종목(코스닥),1
12368,오전장 기술적 분석 특징주 B(코스닥),1
12369,증시요약(8) - 기술적 분석 특징주 B(코스피),1
12370,코스닥 하락률 상위 50종목,1
12371,오전장 기술적 분석 특징주 A(코스피),1
12372,외국인/기관 연속 순매도일 상위 20종목(코스닥),1
12373,오전장 기술적 분석 특징주 A(코스닥),1
12374,中 '사실상기준금리' LPR 3개월째 동결(속보),1
12375,코스닥 상승률 상위 50종목,1
12376,오후장 기술적 분석 특징주 A(코스닥),1
12377,코스피 하락률 상위 50종목,1
12378,20일 장 마감 후 주요 종목 뉴스,1
12379,오전장 기술적 분석 특징주 B(코스닥),1
12380,뉴욕증시 마감시황,1
12381,오후장 기술적 분석 특징주 B(코스피),1
12382,코스닥 하락률 상위 50종목,1
12383,오후장 기술적 분석 특징주 A(코스피),1
12384,외국인/기관 연속 순매수일 상위 20종목(코스닥),1
12385,"주요 기업 영업이익 예상치 및 실적 발표 일정 (2022년 1분기, 2022.04.20 기준, 연결)",1
12386,[재송]19일 장 마감 후 주요 종목 뉴스,1
12387,미국 주요기업 주가등락률(마감),1
12388,오전장 기술적 분석 특징주 A(코스피),1
12389,미국시장 테마시황,1
12390,오전장 기술적 분석 특징주 B(코스피),1
12391,코스피 상승률 상위 50종목,1
12392,미국 주요 ETF 등락률,1
12393,코스피 하락률 상위 50종목,1
12394,코스닥 하락률 상위 50종목,1
12395,코스피 하락률 상위 50종목,1
12396,신용비율 상위 종목,1
12397,외국인/기관 연속 순매도일 상위 20종목(코스피),1
12398,오전장 기술적 분석 특징주 A(코스닥),1
12399,코스닥 상승률 상위 50종목,1
12400,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
12401,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
12402,"교보생명, 피치·무디스로부터 업계 최고 신용등급 획득",1
12403,증시요약(7) - 기술적 분석 특징주 A(코스피),1
12404,오후장 기술적 분석 특징주 B(코스닥),1
12405,증시요약(8) - 기술적 분석 특징주 B(코스피),1
12406,국내 환율 마감시황,1
12407,오전장 기술적 분석 특징주 B(코스닥),1
12408,국내 채권금리 동향(마감),1
12409,오전장 기술적 분석 특징주 B(코스닥),1
12410,"주요 기업 영업이익 예상치 및 실적 발표 일정 (2022년 1분기, 2022.04.25 기준, 연결)",1
12411,오후장 기술적 분석 특징주 A(코스닥),1
12412,오후장 기술적 분석 특징주 A(코스피),1
12413,"교보생명, 피치·무디스로부터 업계 최고 신용등급 획득",1
12414,"교보생명, 피치·무디스로부터 업계 최고 신용등급 획득",1
12415,코스닥 하락률 상위 50종목,1
12416,오전장 기술적 분석 특징주 A(코스피),1
12417,미국 주요 ETF 등락률,1
12418,오후장 기술적 분석 특징주 B(코스피),1
12419,코스닥 하락률 상위 50종목,1
12420,하락장에도 공모주는 불패?…'묻지마 투자' 경계령,1
12421,오전장 기술적 분석 특징주 B(코스피),1
12422,미국 주요기업 주가등락률(마감),1
12423,오전장 기술적 분석 특징주 A(코스닥),1
12424,"교보생명, 피치·무디스로부터 업계 최고 신용등급 획득",1
12425,오전장 기술적 분석 특징주 B(코스피),1
12426,"[키움증권 데일리] 연준 긴축 vs 실적시즌, 유연한 대응이 필요한 시기",1
12427,외국인/기관 연속 순매도일 상위 20종목(코스닥),1
12428,외국인/기관 연속 순매도일 상위 20종목(코스피),1
12429,코스피 하락률 상위 50종목,1
12430,"주가 40% 폭락한 넷플릭스, 당분간 주가 반등 어렵다",1
12431,코스피 하락률 상위 50종목,1
12432,"코스닥 기관 순매수,도 상위20종목",1
12433,코스피 하락률 상위 50종목,1
12434,코스닥 상승률 상위 50종목,1
12435,코스닥 하락률 상위 50종목,1
12436,코스닥 하락률 상위 50종목,1
12437,코스피 상승률 상위 50종목,1
12438,[카드뉴스] 2022년 4월 25일 오늘의 운세,1
12439,오전장 기술적 분석 특징주 A(코스닥),1
12440,국내 채권금리 동향(마감),1
12441,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
12442,"주요 기업 영업이익 예상치 및 실적 발표 일정 (2022년 1분기, 2022.04.27 기준, 연결)",1
12443,증시요약(8) - 기술적 분석 특징주 B(코스피),1
12444,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
12445,오후장 기술적 분석 특징주 B(코스닥),1
12446,오전장 기술적 분석 특징주 B(코스닥),1
12447,오전장 기술적 분석 특징주 B(코스닥),1
12448,오후장 기술적 분석 특징주 B(코스피),1
12449,증시요약(7) - 기술적 분석 특징주 A(코스피),1
12450,뉴욕증시 마감시황,1
12451,오전장 기술적 분석 특징주 B(코스피),1
12452,오후장 기술적 분석 특징주 A(코스닥),1
12453,오전장 기술적 분석 특징주 A(코스닥),1
12454,오전장 기술적 분석 특징주 B(코스피),1
12455,미국 주요 ETF 등락률,1
12456,코스닥 상승률 상위 50종목,1
12457,"중앙에너비스(000440)  강세 +7.82%, 흥구석유 +2.43%, 대성산업 +2.64%",1
12458,외국인/기관 연속 순매도일 상위 20종목(코스닥),1
12459,코스피 하락률 상위 50종목,1
12460,국제유가 마감시황,1
12461,코스피 하락률 상위 50종목,1
12462,미국 주요기업 주가등락률(마감),1
12463,외국인/기관 연속 순매수일 상위 20종목(코스닥),1
12464,코스피 상승률 상위 50종목,1
12465,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
12466,코스닥 상승률 상위 50종목,1
12467,오전장 기술적 분석 특징주 A(코스닥),1
12468,"코스닥 외국인 순매수,도 상위20종목",1
12469,오후장 기술적 분석 특징주 A(코스피),1
12470,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
12471,"코스닥 기관 순매수,도 상위20종목",1
12472,코스닥 하락률 상위 50종목,1
12473,신용비율 상위 종목,1
12474,코스피 하락률 상위 50종목,1
12475,외국인/기관 연속 순매수일 상위 20종목(코스피),1
12476,코스닥 하락률 상위 50종목,1
12477,[뉴욕증시]나스닥 4% 폭락…믿었던 빅테크주마저 불안하다,1
12478,"코스피 기관 순매수,도 상위20종목",1
12479,코스피 상승률 상위 50종목,1
12480,"러시아, EU 에너지 수출액은 2배 늘어…가격 급등 영향",1
12481,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
12482,국내 채권금리 동향(마감),1
12483,"주요 기업 영업이익 예상치 및 실적 발표 일정 (2022년 1분기, 2022.04.28 기준, 연결)",1
12484,오후장 기술적 분석 특징주 B(코스닥),1
12485,증시요약(8) - 기술적 분석 특징주 B(코스피),1
12486,미국 경제 6분기만에 역성장…1분기 성장률 -1.4%,1
12487,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
12488,오전장 기술적 분석 특징주 B(코스닥),1
12489,오후장 기술적 분석 특징주 B(코스피),1
12490,증시요약(7) - 기술적 분석 특징주 A(코스피),1
12491,오전장 기술적 분석 특징주 B(코스피),1
12492,오전장 기술적 분석 특징주 B(코스닥),1
12493,뉴욕증시 마감시황,1
12494,미국시장 테마시황,1
12495,코스닥 하락률 상위 50종목,1
12496,국제유가 마감시황,1
12497,코스닥 상승률 상위 50종목,1
12498,오후장 기술적 분석 특징주 A(코스닥),1
12499,국내외 주요 마감지수,1
12500,코스닥 하락률 상위 50종목,1
12501,주요환율 및 반도체/상품동향,1
12502,외국인/기관 연속 순매수일 상위 20종목(코스닥),1
12503,코스피 상승률 상위 50종목,1
12504,장중 주요 종목 공시,1
12505,코스피 하락률 상위 50종목,1
12506,코스피 하락률 상위 50종목,1
12507,장마감 후 주요 종목 공시,1
12508,"[사설]환율ㆍ물가 치솟고 무역은 적자, 위기 경보음 안 들리나",1
12509,"코스닥 외국인 순매수,도 상위20종목",1
12510,오전장 기술적 분석 특징주 A(코스닥),1
12511,오후장 기술적 분석 특징주 A(코스피),1
12512,외국인/기관 연속 순매도일 상위 20종목(코스닥),1
12513,신용비율 상위 종목,1
12514,코스닥 상승률 상위 50종목,1
12515,코스피 상승률 상위 50종목,1
12516,"코스닥 기관 순매수,도 상위20종목",1
12517,오전장 기술적 분석 특징주 B(코스피),1
12518,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
12519,오전장 기술적 분석 특징주 A(코스닥),1
12520,증시요약(2) - 코스닥 마감시황,1
12521,국내 환율 마감시황,1
12522,국내 채권금리 동향(마감),1
12523,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
12524,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
12525,증시요약(7) - 기술적 분석 특징주 A(코스피),1
12526,니케이지수(일본) : 헌법기념일로 휴장,1
12527,오후장 기술적 분석 특징주 B(코스닥),1
12528,증시요약(6) - 특징 상한가 및 급등종목,1
12529,미국 주요 ETF 등락률,1
12530,국제유가 마감시황,1
12531,증시요약(8) - 기술적 분석 특징주 B(코스피),1
12532,코스닥 하락률 상위 50종목,1
12533,뉴욕증시 마감시황,1
12534,오전장 기술적 분석 특징주 B(코스닥),1
12535,오후장 기술적 분석 특징주 A(코스닥),1
12536,"코스피 외국인 순매수,도 상위20종목",1
12537,코스닥 하락률 상위 50종목,1
12538,미국 주요기업 주가등락률(마감),1
12539,코스피 상승률 상위 50종목,1
12540,오전장 기술적 분석 특징주 A(코스닥),1
12541,[뉴욕증시] FOMC 앞두고 10년물 국채 3%돌파에도 상승,1
12542,오전장 기술적 분석 특징주 A(코스닥),1
12543,오전장 기술적 분석 특징주 B(코스피),1
12544,오전장 기술적 분석 특징주 A(코스피),1
12545,[뉴욕증시]5월 첫날부터 롤러코스터 장세…나스닥 1.6%↑,1
12546,오전장 기술적 분석 특징주 A(코스피),1
12547,미국시장 테마시황,1
12548,오후장 기술적 분석 특징주 B(코스피),1
12549,코스닥 상승률 상위 50종목,1
12550,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
12551,러-우크라 전면전 우려에...농기계株 상한가까지,1
12552,코스피 하락률 상위 50종목,1
12553,코스닥 상승률 상위 50종목,1
12554,"코스피 기관 순매수,도 상위20종목",1
12555,"코스닥 외국인 순매수,도 상위20종목",1
12556,코스닥 하락률 상위 50종목,1
12557,외국인/기관 연속 순매도일 상위 20종목(코스닥),1
12558,오후장 기술적 분석 특징주 A(코스피),1
12559,신용비율 상위 종목,1
12560,국내 환율 마감시황,1
12561,외국인/기관 연속 순매수일 상위 20종목(코스닥),1
12562,국내 채권금리 동향(마감),1
12563,증시요약(8) - 기술적 분석 특징주 B(코스피),1
12564,[뉴욕증시] 4월 소비자 물가 예상치 상회에 하락…나스닥 3.18%↓,1
12565,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
12566,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
12567,오후장 기술적 분석 특징주 B(코스피),1
12568,오전장 기술적 분석 특징주 B(코스피),1
12569,미국 주요기업 주가등락률(마감),1
12570,뉴욕증시 마감시황,1
12571,오전장 기술적 분석 특징주 B(코스피),1
12572,미국 주요 ETF 등락률,1
12573,증시요약(7) - 기술적 분석 특징주 A(코스피),1
12574,"[fn마켓워치]공무원연금, 해외 PDF에 1.5억달러 투자",1
12575,오전장 기술적 분석 특징주 B(코스닥),1
12576,오후장 기술적 분석 특징주 B(코스닥),1
12577,국제유가 마감시황,1
12578,미국시장 테마시황,1
12579,주요환율 및 반도체/상품동향,1
12580,오전장 기술적 분석 특징주 A(코스피),1
12581,오후장 기술적 분석 특징주 A(코스닥),1
12582,[뉴스새벽배송]물가 우려 뉴욕증시 하락…애플 5%대 급락,1
12583,코스피 하락률 상위 50종목,1
12584,"뉴욕증시, 인플레 우려에 나스닥 3.18%↓…테슬라 8% 급락",1
12585,외국인/기관 연속 순매도일 상위 20종목(코스닥),1
12586,오전장 기술적 분석 특징주 A(코스닥),1
12587,국내외 주요 마감지수,1
12588,외국인/기관 연속 순매수일 상위 20종목(코스피),1
12589,1억원 이상 매수체결 상위 20 종목(코스피),1
12590,오전장 기술적 분석 특징주 B(코스닥),1
12591,코스닥 상승률 상위 50종목,1
12592,코스피 하락률 상위 50종목,1
